transcript_name	Gene_name	RAL-502-Challenged
NM_001014600	CG14457	3.766
NM_001014601	jim	2.103
NM_001014604	CG9795	2.123
NM_001014605	Gnf1	1.403
NM_001014606	CG1161	4.772
NM_001014607	CG14667	3.080
NM_001014608	7B2	2.439
NM_001014609	gfzf	2.017
NM_001014610	gfzf	1.547
NM_001014611	bocksbeutel	3.296
NM_001014612	CG8481	4.041
NM_001014613	hth	-0.661
NM_001014614	pug	3.199
NM_001014617	CtBP	4.565
NM_001014619	B52	6.019
NM_001014621	trx	-0.848
NM_001014623	btsz	2.726
NM_001014624	btsz	2.092
NM_001014625	btsz	1.893
NM_001014626	gish	4.787
NM_001014627	gish	5.334
NM_001014628	gish	4.234
NM_001014629	Dad	3.388
NM_001014631	cpo	-2.716
NM_001014632	cpo	-1.236
NM_001014633	Rpb4	2.837
NM_001014634	Rpb4	1.826
NM_001014635	Rpb4	1.786
NM_001014636	Rpb4	1.751
NM_001014637	Rpb4	1.862
NM_001014643	Stat92E	6.889
NM_001014644	CG7956	1.608
NM_001014646	CG33111	3.720
NM_001014647	jar	5.982
NM_001014648	jar	5.978
NM_001014649	jar	5.497
NM_001014650	jar	5.920
NM_001014651	slo	0.559
NM_001014652	slo	0.559
NM_001014653	slo	0.569
NM_001014654	slo	0.562
NM_001014655	slo	0.535
NM_001014656	slo	0.574
NM_001014657	slo	0.584
NM_001014658	slo	0.600
NM_001014659	slo	0.556
NM_001014660	slo	0.569
NM_001014661	slo	0.484
NM_001014662	slo	0.589
NM_001014663	slo	0.574
NM_001014664	slo	0.574
NM_001014665	Ssadh	6.583
NM_001014666	Ssadh	6.599
NM_001014667	Ssadh	6.588
NM_001014668	Nf1	-1.259
NM_001014669	scrib	3.411
NM_001014670	scrib	3.441
NM_001014671	Rb97D	2.809
NM_001014672	Rb97D	2.470
NM_001014673	Rb97D	2.814
NM_001014674	Rb97D	2.891
NM_001014675	Rb97D	2.911
NM_001014676	Rb97D	2.919
NM_001014677	Rb97D	2.898
NM_001014678	Doa	4.086
NM_001014679	Doa	4.020
NM_001014680	Doa	4.431
NM_001014681	Doa	3.050
NM_001014682	Doa	4.506
NM_001014684	Mgat2	1.085
NM_001014685	pan	0.218
NM_001014687	PMCA	2.950
NM_001014688	PMCA	3.236
NM_001014689	PMCA	3.265
NM_001014691	gw	3.579
NM_001014696	CaMKII	2.609
NM_001014702	CG33521	2.382
NM_001014703	CG33521	2.552
NM_001014705	CG33521	2.506
NM_001014707	ewg	-0.047
NM_001014708	ewg	-0.016
NM_001014709	ewg	-0.241
NM_001014710	ewg	-0.244
NM_001014711	ewg	-0.213
NM_001014712	ewg	-0.115
NM_001014720	norpA	1.585
NM_001014721	norpA	1.437
NM_001014722	peb	3.572
NM_001014723	Proc-R	-0.195
NM_001014724	Proc-R	-0.096
NM_001014725	Act5C	10.365
NM_001014726	Act5C	10.145
NM_001014728	l(1)G0232	5.293
NM_001014729	l(1)G0232	6.261
NM_001014731	CkIIbeta	4.495
NM_001014736	HDAC4	1.676
NM_001014737	up	7.146
NM_001014738	up	7.169
NM_001014739	up	7.228
NM_001014740	rdgB	-0.594
NM_001014741	rdgB	0.117
NM_001014742	Top1	2.307
NM_001014745	Ac13E	0.527
NM_001014746	CG32576	3.072
NM_001014747	nonA	2.843
NM_001014750	mnb	1.008
NM_001014752	CoRest	1.620
NM_001014753	CoRest	1.626
NM_001014754	CoRest	-0.381
NM_001014755	CoRest	-0.732
NM_001014756	CoRest	-0.360
NM_001031858	Caps	-1.039
NM_001031859	Caps	-1.076
NM_001031860	Caps	-1.172
NM_001031861	tyn	-0.264
NM_001031862	trol	1.166
NM_001031863	trol	1.180
NM_001031864	trol	1.305
NM_001031865	trol	0.285
NM_001031866	trol	1.216
NM_001031867	trol	1.638
NM_001031869	CG15892	2.350
NM_001031877	CG3192	5.173
NM_001031878	Pink1	3.913
NM_001031879	Pink1	3.879
NM_001031880	Pink1	3.919
NM_001031881	Pink1	3.906
NM_001031882	Pink1	3.941
NM_001031883	Pink1	3.920
NM_001031887	CG33691	0.488
NM_001031888	CG33691	0.957
NM_001031889	CG33691	0.489
NM_001031891	Sxl	2.592
NM_001031892	Sxl	1.667
NM_001031893	Sxl	3.128
NM_001031894	Sxl	2.077
NM_001031895	Sxl	1.844
NM_001031897	mei-218	-1.884
NM_001031898	mei-217	-1.884
NM_001031900	Shawn	2.555
NM_001031901	Shawn	1.522
NM_001031902	Shawn	1.555
NM_001031903	Tim9b	2.572
NM_001031904	Tim9b	2.082
NM_001031907	Rpp20	3.157
NM_001031908	CG33932	3.157
NM_001031912	CG33714	4.707
NM_001031913	CG33714	4.660
NM_001031914	CG33713	4.660
NM_001031915	CG33713	4.707
NM_001031916	bbx	3.050
NM_001031917	bbx	2.474
NM_001031918	waw	2.495
NM_001031933	CG33232	5.973
NM_001031938	Pmi	2.568
NM_001031939	Pmi	2.662
NM_001031940	PGRP-LD	2.589
NM_001031941	PGRP-LD	2.662
NM_001031942	PGRP-LD	2.641
NM_001031943	Hsp22	2.765
NM_001031944	Hsp22	1.974
NM_001031945	Hsp67Bb	1.974
NM_001031947	CG33926	6.567
NM_001031964	AlCR2	-3.158
NM_001031967	kug	0.875
NM_001031977	l(3)82Fd	4.855
NM_001031978	l(3)82Fd	5.129
NM_001031980	Ada2b	3.906
NM_001031981	CG33722	2.289
NM_001031982	CG33722	3.362
NM_001031983	CG18749	2.289
NM_001031984	Pif1B	3.401
NM_001031985	Pif1B	3.006
NM_001031986	Pif1A	1.038
NM_001031987	Pif1A	3.006
NM_001031989	CG33936	4.637
NM_001031990	CG33936	4.256
NM_001031991	CG33936	5.039
NM_001031999	hth	-0.525
NM_001032004	sea	5.912
NM_001032005	sea	6.681
NM_001032006	sea	6.063
NM_001032007	sea	6.051
NM_001032008	fabp	6.681
NM_001032009	fabp	7.744
NM_001032010	fabp	6.967
NM_001032012	CG10096	4.497
NM_001032015	primo-1	4.873
NM_001032016	primo-1	3.689
NM_001032017	primo-2	3.689
NM_001032019	srp	0.019
NM_001032020	Prx5	6.073
NM_001032021	gukh	1.301
NM_001032032	how	-0.114
NM_001032033	Myo95E	-0.384
NM_001032035	Myo95E	1.028
NM_001032036	Myo95E	-0.389
NM_001032037	Myo95E	1.024
NM_001032039	CG33095	1.896
NM_001032040	CG11891	9.640
NM_001032044	CG33635	2.628
NM_001032048	GlyP	4.074
NM_001032049	l(2)s5379	6.469
NM_001032050	CG9960	4.124
NM_001032054	Pp2A-29B	5.494
NM_001032055	Pp2A-29B	5.494
NM_001032056	Pp2A-29B	5.473
NM_001032059	mus201	0.810
NM_001032060	mus201	1.073
NM_001032061	mus201	0.774
NM_001032062	CG9515	4.052
NM_001032063	CG9510	4.735
NM_001032065	CG17768	3.285
NM_001032066	LSm-4	3.287
NM_001032073	Nos	-0.105
NM_001032076	cana	2.469
NM_001032077	CG33695	1.830
NM_001032078	CG33695	1.699
NM_001032079	CG33695	1.686
NM_001032081	CG33695	1.652
NM_001032091	DNApol-gamma35	2.950
NM_001032092	CG33649	2.962
NM_001032095	Adh	8.085
NM_001032096	Adh	7.788
NM_001032097	Adh	7.093
NM_001032098	Adh	7.138
NM_001032099	Adh	8.078
NM_001032101	Adhr	7.093
NM_001032110	spi	3.738
NM_001032217	Df31	4.562
NM_001032223	CG33914	2.862
NM_001032224	Spn43Ab	3.982
NM_001032225	CG33774	4.787
NM_001032229	lola	2.486
NM_001032231	CG18003	1.792
NM_001032232	CG11919	1.792
NM_001032236	Dyb	1.345
NM_001032237	Dyb	1.357
NM_001032241	CG33671	3.843
NM_001032242	CG33672	3.843
NM_001032244	seq	-1.706
NM_001032246	CG33155	4.299
NM_001032247	CG33155	4.878
NM_001032248	CG33155	4.701
NM_001032249	Zasp52	3.588
NM_001032250	Zasp52	4.693
NM_001032251	CG10731	1.088
NM_001032268	sm	-1.150
NM_001032269	sm	-1.218
NM_001032270	CG13430	1.606
NM_001032271	CG13430	1.727
NM_001032272	CG33785	2.542
NM_001032273	CG33786	2.542
NM_001032401	cp309	1.574
NM_001032402	cp309	0.389
NM_001032403	Neu3	1.351
NM_001032404	Neu3	0.279
NM_001032405	kay	6.939
NM_001032406	kay	7.559
NM_001032407	kay	7.298
NM_001032408	kay	7.348
NM_001038712	CG33978	-1.579
NM_001038713	RhoGAP102A	-1.340
NM_001038714	PMCA	3.362
NM_001038716	CG17471	4.696
NM_001038717	CG17471	4.698
NM_001038718	Mitf	3.937
NM_001038719	Mitf	3.665
NM_001038721	Dyrk3	2.344
NM_001038723	Dyrk3	2.363
NM_001038725	Dyrk3	2.145
NM_001038726	tyn	-0.243
NM_001038727	CG4293	1.069
NM_001038728	CG4293	1.323
NM_001038729	skpA	6.247
NM_001038731	pck	2.258
NM_001038732	Adar	0.745
NM_001038733	CG32803	2.006
NM_001038736	CG3091	5.740
NM_001038738	z	2.919
NM_001038739	mit(1)15	1.373
NM_001038746	sdt	1.882
NM_001038747	sdt	2.837
NM_001038750	CG34026	7.728
NM_001038752	Yippee	4.515
NM_001038753	CG11103	2.712
NM_001038755	CG14408	0.517
NM_001038756	drd	2.103
NM_001038757	Grip128	-0.659
NM_001038758	disco	-0.885
NM_001038759	CG34015	3.208
NM_001038760	Axs	0.940
NM_001038763	CG8188	2.760
NM_001038765	tgy	4.676
NM_001038766	CG32529	1.945
NM_001038770	Cp110	-0.563
NM_001038771	fog	0.002
NM_001038772	CG4822	0.404
NM_001038773	CG4822	0.335
NM_001038774	CG4822	0.446
NM_001038775	CG4822	0.548
NM_001038776	CG3164	7.212
NM_001038778	CG3662	5.272
NM_001038780	capt	7.358
NM_001038781	capt	6.738
NM_001038784	Jon25Bi	6.527
NM_001038785	CG31919	4.630
NM_001038786	CG33995	4.639
NM_001038787	CG33995	4.630
NM_001038788	CG33995	4.643
NM_001038793	CG7224	2.137
NM_001038795	mon2	2.569
NM_001038796	RpS13	9.654
NM_001038802	RpL13	9.209
NM_001038810	porin	6.704
NM_001038811	CG14946	0.946
NM_001038812	vir-1	2.653
NM_001038814	loqs	2.225
NM_001038817	smi35A	1.543
NM_001038818	smi35A	1.546
NM_001038821	yuri	1.762
NM_001038822	yuri	2.197
NM_001038823	yuri	2.123
NM_001038824	Pax	5.039
NM_001038825	CG10462	2.939
NM_001038826	CG10462	2.839
NM_001038842	CG2201	4.773
NM_001038843	CG2201	5.082
NM_001038847	Gapdh1	6.827
NM_001038849	RanBPM	3.742
NM_001038850	CG9027	2.977
NM_001038852	CG33964	4.661
NM_001038854	NAT1	4.515
NM_001038855	cnn	0.077
NM_001038856	Ih	-0.016
NM_001038857	Ih	1.349
NM_001038858	Ih	0.424
NM_001038859	Ih	0.410
NM_001038865	CG33981	2.568
NM_001038866	CG33981	2.881
NM_001038868	CG34005	3.976
NM_001038872	CG34045	2.744
NM_001038874	CG34040	8.437
NM_001038877	CG13516	3.727
NM_001038882	CG4622	2.614
NM_001038884	Atf-2	1.961
NM_001038885	Tina-1	4.731
NM_001038890	CG34056	0.393
NM_001038894	CG33965	1.667
NM_001038895	CG33966	5.280
NM_001038900	CG11583	3.377
NM_001038908	CG33205	4.784
NM_001038909	CG33205	4.749
NM_001038913	CG10973	4.177
NM_001038916	Spt20	-1.997
NM_001038917	nuf	3.458
NM_001038918	nuf	3.781
NM_001038919	nuf	3.400
NM_001038920	nuf	3.261
NM_001038921	nuf	3.701
NM_001038922	nuf	2.372
NM_001038923	CG34039	2.420
NM_001038924	Trl	0.343
NM_001038925	Trl	1.461
NM_001038926	Trl	0.987
NM_001038927	CG7255	3.794
NM_001038938	CG33258	6.453
NM_001038944	Deaf1	2.068
NM_001038945	CG33969	2.318
NM_001038946	CG33969	2.281
NM_001038952	Glut4EF	3.451
NM_001038953	GstD1	9.201
NM_001038962	CG33977	5.022
NM_001038966	kibra	1.100
NM_001038968	mtSSB	4.399
NM_001038969	ema	2.139
NM_001038976	hh	3.974
NM_001038977	Saf-B	3.272
NM_001038981	CG33970	3.828
NM_001038982	CG33970	3.401
NM_001038984	CG12877	1.846
NM_001038986	Pglym78	6.075
NM_001038987	Pglym78	6.056
NM_001042788	vnd	2.846
NM_001042789	CG13366	2.321
NM_001042791	CG42259	1.390
NM_001042793	phl	2.097
NM_001042794	sgg	2.756
NM_001042796	rg	1.368
NM_001042797	CG12541	0.202
NM_001042798	sdt	2.928
NM_001042800	CG32699	3.730
NM_001042801	CG34104	2.363
NM_001042802	CG34104	1.643
NM_001042803	Imp	-0.308
NM_001042804	Myo10A	-2.701
NM_001042811	Lsd-2	5.361
NM_001042812	Lsd-2	5.187
NM_001042813	shi	3.723
NM_001042814	shi	3.730
NM_001042817	RhoGAP15B	3.892
NM_001042818	baz	2.049
NM_001042822	CG34120	4.917
NM_001042846	CG40486	2.924
NM_001042847	CG40486	3.464
NM_001042851	stnA	-2.457
NM_001042852	stnA	-2.479
NM_001042853	stnB	-2.408
NM_001042854	stnB	-2.479
NM_001042855	FucTC	3.369
NM_001042856	Rab21	4.926
NM_001042857	Rab21	4.733
NM_001042858	CG13865	4.140
NM_001042859	CG13865	3.516
NM_001042862	CG7337	1.949
NM_001042863	CG7337	2.453
NM_001042864	toc	0.976
NM_001042867	jet	1.809
NM_001042869	CG34125	3.912
NM_001042870	CG34126	1.488
NM_001042873	pgant5	2.986
NM_001042876	homer	1.878
NM_001042877	Mnn1	0.728
NM_001042878	CG13784	3.022
NM_001042879	CG34132	4.574
NM_001042881	CG8486	-2.018
NM_001042884	CG32982	5.796
NM_001042885	CG5850	1.444
NM_001042886	CG34109	1.839
NM_001042888	l(2)06225	7.391
NM_001042889	l(2)06225	6.862
NM_001042891	bru-2	3.676
NM_001042892	bun	3.087
NM_001042893	bun	3.974
NM_001042894	bun	2.842
NM_001042895	CG31731	2.498
NM_001042897	mol	-0.712
NM_001042898	mol	-0.417
NM_001042899	mol	-0.342
NM_001042901	CLIP-190	4.782
NM_001042902	CLIP-190	4.707
NM_001042909	CG31619	-1.561
NM_001042910	step	3.921
NM_001042922	RpL5	10.461
NM_001042923	RpL5	10.545
NM_001042927	CG17490	1.201
NM_001042928	CG17490	1.144
NM_001042929	CG17490	1.488
NM_001042930	CG17490	1.899
NM_001042931	CG17493	3.277
NM_001042932	CG17494	2.378
NM_001042934	CG17494	2.365
NM_001042938	CG40439	5.326
NM_001042939	CG40439	5.269
NM_001042942	CG17715	3.501
NM_001042943	CG17715	2.134
NM_001042944	CG17715	3.591
NM_001042945	CG17715	1.866
NM_001042946	CG17715	3.640
NM_001042947	CG17715	3.603
NM_001042950	lt	2.951
NM_001042951	lt	2.955
NM_001042952	lt	2.978
NM_001042956	cta	1.335
NM_001042959	Spf45	4.354
NM_001042960	Spf45	4.269
NM_001042961	Spf45	4.280
NM_001042962	CG17683	4.270
NM_001042963	CG17683	4.393
NM_001042964	CG17683	3.885
NM_001042965	CG17683	4.281
NM_001042968	CG40127	8.001
NM_001042972	IntS3	2.714
NM_001042973	Gprk1	3.367
NM_001042975	RpL38	9.709
NM_001042977	Stlk	2.326
NM_001042979	p120ctn	2.370
NM_001042981	CG17486	4.111
NM_001042983	CG17883	3.889
NM_001042984	CG17883	3.730
NM_001042986	Nipped-B	2.308
NM_001042987	Nipped-B	2.301
NM_001042989	CG17082	3.630
NM_001042990	CG17082	3.669
NM_001042991	CG17082	3.726
NM_001042992	CG17082	3.679
NM_001042993	CG17082	3.553
NM_001042995	CG12547	3.204
NM_001042997	CG17528	2.623
NM_001042998	CG17528	3.437
NM_001043001	CG14464	4.287
NM_001043005	CG3107	2.852
NM_001043009	l(2)01289	0.749
NM_001043010	l(2)01289	0.370
NM_001043011	Dscam	-0.434
NM_001043012	Dscam	-0.431
NM_001043013	Dscam	-0.424
NM_001043014	Dscam	-0.436
NM_001043015	Dscam	-0.437
NM_001043016	Dscam	-0.431
NM_001043017	Dscam	-0.433
NM_001043018	Dscam	-0.436
NM_001043019	Dscam	-0.433
NM_001043020	Dscam	-0.438
NM_001043021	Dscam	-0.437
NM_001043022	Dscam	-0.436
NM_001043023	Dscam	-0.438
NM_001043024	Dscam	-0.424
NM_001043025	Dscam	-0.434
NM_001043026	Dscam	-0.434
NM_001043027	Dscam	-0.433
NM_001043028	Dscam	-0.434
NM_001043029	Dscam	-0.431
NM_001043030	Dscam	-0.431
NM_001043032	Dscam	-0.437
NM_001043033	Dscam	-0.431
NM_001043034	Dscam	-0.434
NM_001043035	Dscam	-0.432
NM_001043036	Dscam	-0.436
NM_001043037	Dscam	-0.437
NM_001043038	Dscam	-0.435
NM_001043039	Dscam	-0.433
NM_001043040	Dscam	-0.431
NM_001043041	Dscam	-0.431
NM_001043044	Dscam	-0.436
NM_001043045	Dscam	-0.432
NM_001043047	Dscam	-0.436
NM_001043048	Dscam	-0.436
NM_001043049	Dscam	-0.431
NM_001043050	Dscam	-0.431
NM_001043051	Dscam	-0.439
NM_001043052	Dscam	-0.436
NM_001043053	Dscam	-0.432
NM_001043055	Dscam	-0.431
NM_001043056	Dscam	-0.437
NM_001043057	Dscam	-0.436
NM_001043058	Dscam	-0.436
NM_001043059	Dscam	-0.432
NM_001043060	Dscam	-0.432
NM_001043061	Dscam	-0.436
NM_001043062	Dscam	-0.431
NM_001043063	Dscam	-0.436
NM_001043064	Dscam	-0.436
NM_001043068	CG8170	0.423
NM_001043069	CG34141	0.047
NM_001043071	CG9027	5.121
NM_001043076	aPKC	4.258
NM_001043077	aPKC	3.837
NM_001043078	aPKC	4.467
NM_001043079	aPKC	4.260
NM_001043080	aPKC	3.579
NM_001043082	chn	-0.928
NM_001043083	trpm	1.972
NM_001043084	trpm	2.791
NM_001043085	trpm	2.029
NM_001043086	Zasp52	4.584
NM_001043087	mRpL34	3.496
NM_001043088	Spn53F	3.008
NM_001043090	Hsf	3.568
NM_001043091	Hsf	3.639
NM_001043092	Hsf	3.661
NM_001043095	Mctp	0.887
NM_001043097	hrg	2.979
NM_001043098	otp	-0.663
NM_001043100	CG15661	1.045
NM_001043103	yki	4.690
NM_001043106	CG9380	4.854
NM_001043107	Mkp	3.140
NM_001043108	Mkp	3.315
NM_001043109	CG34140	3.142
NM_001043111	klar	3.331
NM_001043112	zormin	1.072
NM_001043113	zormin	0.354
NM_001043114	zormin	1.044
NM_001043116	Eip63E	3.967
NM_001043117	Eip63E	4.154
NM_001043118	Eip63E	4.001
NM_001043119	Eip63E	4.093
NM_001043120	Eip63E	3.988
NM_001043121	Eip63E	3.298
NM_001043122	BG642312	3.479
NM_001043128	Snmp2	3.133
NM_001043129	Ect4	5.114
NM_001043132	CG3689	4.320
NM_001043135	CG5946	4.293
NM_001043136	CG5946	4.469
NM_001043139	caps	3.096
NM_001043140	CG33260	-0.130
NM_001043141	CG17839	0.260
NM_001043142	CG7255	3.943
NM_001043143	CG7255	2.794
NM_001043151	CG34116	2.345
NM_001043152	Papss	3.856
NM_001043153	siz	4.207
NM_001043154	mub	1.613
NM_001043156	nrm	0.608
NM_001043167	CG17698	2.566
NM_001043168	CG17698	2.177
NM_001043169	CG17698	2.248
NM_001043175	CG40045	6.403
NM_001043186	mRpS5	4.012
NM_001043187	mRpS5	5.872
NM_001043188	mRpS5	5.887
NM_001043195	CG1103	1.651
NM_001043199	CG34112	3.750
NM_001043211	Cdep	3.419
NM_001043213	l(3)82Fd	4.796
NM_001043214	l(3)82Fd	5.054
NM_001043218	CG42724	1.744
NM_001043219	CG1041	3.372
NM_001043221	mtg	-0.759
NM_001043222	Poxm	5.898
NM_001043223	CG34135	1.955
NM_001043224	CG34135	0.884
NM_001043225	CG34117	3.668
NM_001043226	ps	2.524
NM_001043227	ps	2.326
NM_001043230	ps	2.461
NM_001043232	ps	2.597
NM_001043234	Whamy	6.291
NM_001043235	CG12814	2.126
NM_001043241	CG42327	3.511
NM_001043243	l(3)neo38	1.091
NM_001043244	l(3)neo38	-0.016
NM_001043247	tefu	-1.813
NM_001043250	Mhcl	1.155
NM_001043251	Mhcl	1.095
NM_001043252	CG10405	4.125
NM_001043255	Dhfr	3.529
NM_001043256	Dys	2.171
NM_001043257	Dys	1.740
NM_001043258	Dys	1.286
NM_001043259	Dys	1.941
NM_001043260	Dys	2.529
NM_001043261	Dys	1.856
NM_001043262	Dys	2.953
NM_001043263	Dys	1.611
NM_001043268	GluRIIE	-0.406
NM_001043269	CG17271	4.453
NM_001043271	SNF4Agamma	4.928
NM_001043272	SNF4Agamma	4.457
NM_001043273	SNF4Agamma	4.226
NM_001043274	SNF4Agamma	4.839
NM_001043275	CG7956	1.645
NM_001043277	SKIP	-3.162
NM_001043279	muted	4.866
NM_001043281	wge	1.634
NM_001043286	crb	2.230
NM_001043287	CG13624	2.747
NM_001043288	CG13624	2.698
NM_001043289	mld	-0.645
NM_001043290	mld	-0.644
NM_001043291	CG34150	3.143
NM_001043296	scrib	3.103
NM_001043298	Doa	3.390
NM_001043299	Doa	4.383
NM_001043300	Doa	3.838
NM_001043301	Cnx99A	4.625
NM_001043302	Cnx99A	4.318
NM_001043307	CG34133	3.911
NM_001043308	CG34133	3.808
NM_001043309	CG42558	3.552
NM_001103379	CG32000	3.090
NM_001103382	eIF4G	3.959
NM_001103385	RhoGAP1A	3.316
NM_001103386	RhoGAP1A	3.314
NM_001103389	fz3	1.110
NM_001103392	CG3655	2.081
NM_001103394	futsch	-2.184
NM_001103398	boi	-2.219
NM_001103399	trol	1.165
NM_001103400	sgg	2.664
NM_001103403	tlk	0.531
NM_001103407	ec	-2.852
NM_001103410	CG4068	2.207
NM_001103411	CG4068	2.105
NM_001103412	CG4068	2.139
NM_001103413	Rnp4F	3.142
NM_001103414	Rnp4F	3.235
NM_001103419	Ca-alpha1T	-1.708
NM_001103422	CG34417	3.207
NM_001103423	CG34417	2.572
NM_001103425	CG34417	2.579
NM_001103426	CG34417	1.626
NM_001103427	pod1	2.820
NM_001103435	Trf2	-0.981
NM_001103436	CG1440	3.948
NM_001103437	CG1440	3.912
NM_001103438	CG33181	4.144
NM_001103440	CG33181	3.673
NM_001103441	CG33181	3.732
NM_001103442	CG33181	4.079
NM_001103443	Trf4-1	0.639
NM_001103444	Trf4-1	-0.335
NM_001103448	AP-1gamma	3.850
NM_001103451	CG34449	2.330
NM_001103452	CG34449	1.995
NM_001103454	Megalin	-1.907
NM_001103456	Megalin	-0.908
NM_001103466	CG15309	0.376
NM_001103468	CG34408	1.666
NM_001103471	spri	-0.129
NM_001103474	spri	1.366
NM_001103475	CG15211	8.002
NM_001103476	CG15211	7.978
NM_001103477	CG15211	7.960
NM_001103480	Kap3	1.262
NM_001103481	Kap3	1.300
NM_001103482	Kap3	1.281
NM_001103483	Kap3	1.308
NM_001103484	CG34348	2.372
NM_001103485	dlg1	1.624
NM_001103486	dlg1	1.465
NM_001103493	Sec16	1.461
NM_001103494	Sec16	-0.246
NM_001103496	CG34411	-0.423
NM_001103497	sno	0.273
NM_001103498	sno	0.149
NM_001103499	IP3K2	3.511
NM_001103502	CG34324	11.930
NM_001103503	Tango13	1.089
NM_001103504	NFAT	-0.110
NM_001103507	CG10990	3.081
NM_001103510	l(1)G0469	2.065
NM_001103513	rab3-GEF	-1.897
NM_001103517	CG17209	4.184
NM_001103518	CG32581	3.144
NM_001103519	sd	3.430
NM_001103520	sd	3.479
NM_001103521	sd	3.627
NM_001103522	sd	3.522
NM_001103523	Chc	5.525
NM_001103524	Chc	5.552
NM_001103526	CG3632	3.257
NM_001103527	CG3632	3.230
NM_001103528	CG3632	3.232
NM_001103529	CG3632	3.224
NM_001103530	CG9915	3.151
NM_001103531	Arp14D	5.836
NM_001103532	Nup153	1.814
NM_001103533	CG34325	5.052
NM_001103534	CG4829	2.473
NM_001103535	CG4829	2.439
NM_001103536	CG13004	1.814
NM_001103538	CG8949	2.293
NM_001103539	Arpc3B	7.021
NM_001103542	CG42684	1.595
NM_001103544	upd3	4.236
NM_001103546	CrebB-17A	4.414
NM_001103547	CrebB-17A	3.681
NM_001103548	CrebB-17A	3.677
NM_001103557	CG7378	2.811
NM_001103558	CG34329	7.007
NM_001103559	CG34330	8.155
NM_001103560	vav	1.915
NM_001103570	Ntf-2	2.737
NM_001103571	l(1)G0196	2.220
NM_001103576	CG3625	5.743
NM_001103577	Ets21C	4.939
NM_001103580	CG7337	2.334
NM_001103581	CG7337	2.247
NM_001103582	CG4238	-0.164
NM_001103583	CG4238	-0.266
NM_001103587	CG34174	2.109
NM_001103588	CG15387	3.497
NM_001103594	toc	1.739
NM_001103598	CG34394	5.463
NM_001103599	CG34394	5.583
